timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1654896959001,36,foo,200,OK,vertx 1-7,,true,,74,110,20,20,http://localhost/foo,34,0,21
1654896959021,16,foo,200,OK,vertx 1-17,,true,,74,110,20,20,http://localhost/foo,14,0,1
1654896959001,36,foo,200,OK,vertx 1-8,,true,,74,110,20,20,http://localhost/foo,34,0,21
1654896959059,12,foo,200,OK,vertx 1-24,,true,,74,110,26,26,http://localhost/foo,12,0,1
1654896959038,45,bar,200,OK,vertx 1-7,,true,,74,110,28,28,http://localhost/bar,45,0,0
1654896959054,30,foo,200,OK,vertx 1-23,,true,,74,110,28,28,http://localhost/foo,30,0,0
1654896959048,48,foo,200,OK,vertx 1-22,,true,,74,110,30,30,http://localhost/foo,48,0,1
1654896959001,130,foo,200,OK,vertx 1-3,,true,,74,110,37,37,http://localhost/foo,130,0,21
1654896959001,134,foo,200,OK,vertx 1-1,,true,,74,110,38,38,http://localhost/foo,134,0,21
1654896959139,29,foo,200,OK,vertx 1-39,,true,,74,110,44,44,http://localhost/foo,29,0,1
1654896959102,88,foo,200,OK,vertx 1-32,,true,,74,110,48,48,http://localhost/foo,88,0,1
1654896959107,101,foo,200,OK,vertx 1-33,,true,,74,110,51,51,http://localhost/foo,101,0,1
1654896959014,206,foo,200,OK,vertx 1-16,,true,,74,110,53,53,http://localhost/foo,206,0,8
1654896959038,193,bar,200,OK,vertx 1-8,,true,,74,110,55,55,http://localhost/bar,193,0,1
1654896959001,246,foo,200,OK,vertx 1-4,,true,,74,110,58,58,http://localhost/foo,246,0,21
1654896959167,83,foo,200,OK,vertx 1-44,,true,,74,110,59,59,http://localhost/foo,82,0,1
1654896959001,274,foo,200,OK,vertx 1-11,,true,,74,110,63,63,http://localhost/foo,273,0,21
1654896959208,70,bar,200,OK,vertx 1-33,,true,,74,110,64,64,http://localhost/bar,70,0,0
1654896959270,10,foo,200,OK,vertx 1-63,,true,,74,110,64,64,http://localhost/foo,10,0,0
1654896959001,283,foo,200,OK,vertx 1-6,,true,,74,110,65,65,http://localhost/foo,283,0,21
1654896959071,220,bar,200,OK,vertx 1-24,,true,,74,110,67,67,http://localhost/bar,220,0,0
1654896959064,228,foo,200,OK,vertx 1-25,,true,,74,110,67,67,http://localhost/foo,228,0,1
1654896959250,48,bar,200,OK,vertx 1-44,,true,,74,110,68,68,http://localhost/bar,48,0,0
1654896959001,297,foo,200,OK,vertx 1-2,,true,,74,110,68,68,http://localhost/foo,297,0,21
1654896959096,212,bar,200,OK,vertx 1-22,,true,,74,110,70,70,http://localhost/bar,212,0,0
1654896959084,224,bar,200,OK,vertx 1-23,,true,,74,110,70,70,http://localhost/bar,224,0,1
1654896959231,113,foo,200,OK,vertx 1-8,,true,,74,110,77,77,http://localhost/foo,112,0,1
1654896959033,327,foo,200,OK,vertx 1-19,,true,,74,110,80,80,http://localhost/foo,326,0,0
1654896959238,123,foo,200,OK,vertx 1-57,,true,,74,110,80,80,http://localhost/foo,123,0,1
1654896959038,324,bar,200,OK,vertx 1-17,,true,,74,110,80,80,http://localhost/bar,324,0,1
1654896959069,295,foo,200,OK,vertx 1-26,,true,,74,110,81,81,http://localhost/foo,295,0,0
1654896959177,191,foo,200,OK,vertx 1-46,,true,,74,110,81,81,http://localhost/foo,191,0,1
1654896959001,371,foo,200,OK,vertx 1-12,,true,,74,110,82,82,http://localhost/foo,371,0,21
1654896959228,150,foo,200,OK,vertx 1-55,,true,,74,110,83,83,http://localhost/foo,150,0,1
1654896959001,382,foo,200,OK,vertx 1-5,,true,,74,110,84,84,http://localhost/foo,382,0,21
1654896959081,303,foo,200,OK,vertx 1-28,,true,,74,110,84,84,http://localhost/foo,303,0,0
1654896959317,73,foo,200,OK,vertx 1-72,,true,,74,110,86,86,http://localhost/foo,73,0,1
1654896959306,89,foo,200,OK,vertx 1-70,,true,,74,110,86,86,http://localhost/foo,89,0,1
1654896959001,397,foo,200,OK,vertx 1-10,,true,,74,110,87,87,http://localhost/foo,397,0,21
1654896959026,378,foo,200,OK,vertx 1-18,,true,,74,110,88,88,http://localhost/foo,378,0,0
1654896959343,63,foo,200,OK,vertx 1-77,,true,,74,110,88,88,http://localhost/foo,63,0,0
