timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1654896400383,35,foo,200,OK,vertx 1-5,,true,,74,110,6,6,http://localhost/foo,30,0,1
1654896400506,7,foo,200,OK,vertx 1-9,,true,,74,110,9,9,http://localhost/foo,7,0,1
1654896400313,262,foo,200,OK,vertx 1-2,,true,,74,110,11,11,http://localhost/foo,261,0,17
1654896400514,83,bar,200,OK,vertx 1-9,,true,,74,110,11,11,http://localhost/bar,83,0,0
1654896400634,7,foo,200,OK,vertx 1-13,,true,,74,110,13,13,http://localhost/foo,6,0,1
1654896400322,321,foo,200,OK,vertx 1-3,,true,,74,110,13,13,http://localhost/foo,321,0,9
1654896400313,352,foo,200,OK,vertx 1-1,,true,,74,110,14,14,http://localhost/foo,352,0,17
1654896400353,368,foo,200,OK,vertx 1-4,,true,,74,110,15,15,http://localhost/foo,367,0,1
1654896400447,274,foo,200,OK,vertx 1-7,,true,,74,110,15,15,http://localhost/foo,274,0,1
1654896400572,152,foo,200,OK,vertx 1-11,,true,,74,110,15,15,http://localhost/foo,152,0,1
1654896400601,154,foo,200,OK,vertx 1-12,,true,,74,110,16,16,http://localhost/foo,154,0,0
1654896400667,98,bar,200,OK,vertx 1-1,,true,,74,110,17,17,http://localhost/bar,98,0,0
1654896400538,241,foo,200,OK,vertx 1-10,,true,,74,110,17,17,http://localhost/foo,240,0,1
1654896400765,52,foo,200,OK,vertx 1-1,,true,,74,110,18,18,http://localhost/foo,51,0,1
1654896400418,402,foo,408,Request Timeout,vertx 1-6,,false,,70,110,19,19,http://localhost/foo,402,0,1
1654896400421,401,bar,408,Request Timeout,vertx 1-5,,false,,70,110,19,19,http://localhost/bar,401,0,0
1654896400721,118,bar,200,OK,vertx 1-4,,true,,74,110,19,19,http://localhost/bar,118,0,2
1654896400823,47,foo,200,OK,vertx 1-5,,true,,74,110,20,20,http://localhost/foo,46,0,0
1654896400478,403,foo,408,Request Timeout,vertx 1-8,,false,,70,110,21,21,http://localhost/foo,403,0,1
1654896400779,105,bar,200,OK,vertx 1-10,,true,,74,110,21,21,http://localhost/bar,105,0,0
1654896400727,160,foo,200,OK,vertx 1-16,,true,,74,110,21,21,http://localhost/foo,159,0,1
1654896400882,8,bar,200,OK,vertx 1-8,,true,,74,110,21,21,http://localhost/bar,7,0,1
1654896400722,173,bar,200,OK,vertx 1-7,,true,,74,110,21,21,http://localhost/bar,173,0,1
1654896400840,60,foo,200,OK,vertx 1-4,,true,,74,110,21,21,http://localhost/foo,60,0,0
1654896400665,245,foo,200,OK,vertx 1-14,,true,,74,110,22,22,http://localhost/foo,245,0,1
1654896400643,304,bar,200,OK,vertx 1-3,,true,,74,110,23,23,http://localhost/bar,304,0,1
1654896400576,405,bar,408,Request Timeout,vertx 1-2,,false,,70,110,25,25,http://localhost/bar,405,0,1
1654896400879,102,foo,200,OK,vertx 1-21,,true,,74,110,25,25,http://localhost/foo,102,0,1
1654896400641,347,bar,200,OK,vertx 1-13,,true,,74,110,25,25,http://localhost/bar,347,0,2
1654896400756,239,foo,200,OK,vertx 1-17,,true,,74,110,25,25,http://localhost/foo,239,0,1
1654896400787,208,foo,200,OK,vertx 1-18,,true,,74,110,25,25,http://localhost/foo,208,0,0
1654896400604,402,foo,408,Request Timeout,vertx 1-9,,false,,70,110,26,26,http://localhost/foo,402,0,1
1654896400948,73,foo,200,OK,vertx 1-3,,true,,74,110,27,27,http://localhost/foo,73,0,0
1654896400848,195,foo,200,OK,vertx 1-20,,true,,74,110,28,28,http://localhost/foo,195,0,1
1654896401044,5,bar,200,OK,vertx 1-20,,true,,74,110,28,28,http://localhost/bar,5,0,0
1654896400755,296,bar,200,OK,vertx 1-12,,true,,74,110,28,28,http://localhost/bar,296,0,1
1654896400724,330,bar,200,OK,vertx 1-11,,true,,74,110,28,28,http://localhost/bar,330,0,1
1654896400696,374,foo,200,OK,vertx 1-15,,true,,74,110,29,29,http://localhost/foo,373,0,1
1654896400909,162,foo,200,OK,vertx 1-22,,true,,74,110,29,29,http://localhost/foo,161,0,1
1654896400989,84,foo,200,OK,vertx 1-13,,true,,74,110,29,29,http://localhost/foo,84,0,1
1654896401057,32,foo,200,OK,vertx 1-29,,true,,74,110,30,30,http://localhost/foo,32,0,1
1654896401006,95,bar,200,OK,vertx 1-9,,true,,74,110,31,31,http://localhost/bar,95,0,0
1654896400895,221,foo,200,OK,vertx 1-7,,true,,74,110,31,31,http://localhost/foo,221,0,1
1654896401071,46,bar,200,OK,vertx 1-22,,true,,74,110,31,31,http://localhost/bar,46,0,0
1654896401096,36,foo,200,OK,vertx 1-31,,true,,74,110,31,31,http://localhost/foo,36,0,0
1654896400817,334,bar,200,OK,vertx 1-1,,true,,74,110,32,32,http://localhost/bar,334,0,0
1654896400900,254,bar,200,OK,vertx 1-4,,true,,74,110,31,31,http://localhost/bar,254,0,1
1654896401077,111,foo,200,OK,vertx 1-30,,true,,74,110,32,32,http://localhost/foo,111,0,0
1654896400870,332,bar,200,OK,vertx 1-5,,true,,74,110,33,33,http://localhost/bar,332,0,2
1654896400890,316,foo,200,OK,vertx 1-8,,true,,74,110,32,32,http://localhost/foo,316,0,0
1654896400981,228,foo,200,OK,vertx 1-25,,true,,74,110,32,32,http://localhost/foo,228,0,1
1654896401073,145,bar,200,OK,vertx 1-13,,true,,74,110,33,33,http://localhost/bar,145,0,0
1654896400818,403,foo,408,Request Timeout,vertx 1-19,,false,,70,110,32,32,http://localhost/foo,403,0,1
1654896400959,263,foo,200,OK,vertx 1-24,,true,,74,110,32,32,http://localhost/foo,263,0,1
1654896400821,402,bar,408,Request Timeout,vertx 1-6,,false,,70,110,32,32,http://localhost/bar,402,0,1
1654896401223,3,bar,200,OK,vertx 1-24,,true,,74,110,32,32,http://localhost/bar,3,0,0
1654896401051,178,foo,200,OK,vertx 1-12,,true,,74,110,32,32,http://localhost/foo,178,0,0
1654896401155,77,foo,200,OK,vertx 1-34,,true,,74,110,32,32,http://localhost/foo,76,0,0
1654896401209,58,bar,200,OK,vertx 1-25,,true,,74,110,34,34,http://localhost/bar,58,0,0
1654896401038,235,foo,200,OK,vertx 1-28,,true,,74,110,35,35,http://localhost/foo,235,0,0
1654896400995,282,bar,200,OK,vertx 1-18,,true,,74,110,35,35,http://localhost/bar,282,0,0
1654896401272,10,foo,200,OK,vertx 1-40,,true,,74,110,35,35,http://localhost/foo,10,0,0
1654896400884,403,foo,408,Request Timeout,vertx 1-10,,false,,70,110,35,35,http://localhost/foo,403,0,0
1654896400887,401,bar,408,Request Timeout,vertx 1-16,,false,,70,110,35,35,http://localhost/bar,401,0,0
1654896401116,176,bar,200,OK,vertx 1-7,,true,,74,110,36,36,http://localhost/bar,176,0,2
1654896401287,7,bar,200,OK,vertx 1-10,,true,,74,110,35,35,http://localhost/bar,7,0,0
1654896401268,32,foo,200,OK,vertx 1-25,,true,,74,110,34,34,http://localhost/foo,32,0,1
1654896400911,402,bar,408,Request Timeout,vertx 1-14,,false,,70,110,35,35,http://localhost/bar,402,0,0
1654896400995,335,bar,200,OK,vertx 1-17,,true,,74,110,35,35,http://localhost/bar,335,0,0
1654896401049,285,foo,200,OK,vertx 1-20,,true,,74,110,36,36,http://localhost/foo,284,0,0
1654896400998,338,foo,200,OK,vertx 1-26,,true,,74,110,36,36,http://localhost/foo,338,0,0
1654896400981,357,bar,200,OK,vertx 1-21,,true,,74,110,36,36,http://localhost/bar,357,0,2
1654896401282,60,bar,200,OK,vertx 1-40,,true,,74,110,36,36,http://localhost/bar,60,0,0
1654896400940,403,foo,408,Request Timeout,vertx 1-23,,false,,70,110,36,36,http://localhost/foo,403,0,1
1654896401289,57,foo,200,OK,vertx 1-16,,true,,74,110,36,36,http://localhost/foo,57,0,0
1654896401223,134,foo,200,OK,vertx 1-6,,true,,74,110,37,37,http://localhost/foo,134,0,1
1654896401343,19,bar,200,OK,vertx 1-23,,true,,74,110,37,37,http://localhost/bar,19,0,0
1654896401135,235,foo,200,OK,vertx 1-33,,true,,74,110,38,38,http://localhost/foo,234,0,1
1654896400981,404,foo,408,Request Timeout,vertx 1-2,,false,,70,110,38,38,http://localhost/foo,404,0,2
1654896401193,193,foo,200,OK,vertx 1-36,,true,,74,110,38,38,http://localhost/foo,193,0,0
1654896401070,318,bar,200,OK,vertx 1-15,,true,,74,110,38,38,http://localhost/bar,318,0,0
1654896401116,276,foo,200,OK,vertx 1-32,,true,,74,110,39,39,http://localhost/foo,276,0,1
1654896401117,279,foo,200,OK,vertx 1-22,,true,,74,110,39,39,http://localhost/foo,279,0,1
1654896401133,277,bar,200,OK,vertx 1-31,,true,,74,110,40,40,http://localhost/bar,277,0,0
1654896401222,193,bar,200,OK,vertx 1-19,,true,,74,110,40,40,http://localhost/bar,193,0,0
1654896401018,403,foo,408,Request Timeout,vertx 1-27,,false,,70,110,40,40,http://localhost/foo,403,0,1
1654896401021,402,bar,408,Request Timeout,vertx 1-3,,false,,70,110,40,40,http://localhost/bar,402,0,0
1654896401054,402,foo,408,Request Timeout,vertx 1-11,,false,,70,110,41,41,http://localhost/foo,402,0,1
1654896401330,133,foo,200,OK,vertx 1-17,,true,,74,110,41,41,http://localhost/foo,133,0,1
1654896401467,7,foo,200,OK,vertx 1-50,,true,,74,110,42,42,http://localhost/foo,7,0,1
1654896401189,288,bar,200,OK,vertx 1-30,,true,,74,110,42,42,http://localhost/bar,288,0,0
1654896401300,179,bar,200,OK,vertx 1-25,,true,,74,110,42,42,http://localhost/bar,179,0,1
1654896401089,402,bar,408,Request Timeout,vertx 1-29,,false,,70,110,42,42,http://localhost/bar,402,0,0
1654896401362,130,foo,200,OK,vertx 1-23,,true,,74,110,42,42,http://localhost/foo,130,0,0
1654896401506,4,foo,200,OK,vertx 1-52,,true,,74,110,43,43,http://localhost/foo,4,0,0
1654896401415,99,foo,200,OK,vertx 1-19,,true,,74,110,43,43,http://localhost/foo,99,0,0
1654896401385,156,bar,200,OK,vertx 1-2,,true,,74,110,44,44,http://localhost/bar,156,0,0
1654896401347,205,bar,200,OK,vertx 1-16,,true,,74,110,44,44,http://localhost/bar,205,0,0
1654896401428,125,foo,200,OK,vertx 1-48,,true,,74,110,43,43,http://localhost/foo,125,0,0
1654896401227,326,foo,200,OK,vertx 1-24,,true,,74,110,43,43,http://localhost/foo,326,0,0
1654896401339,219,foo,200,OK,vertx 1-21,,true,,74,110,43,43,http://localhost/foo,219,0,0
1654896401544,16,foo,200,OK,vertx 1-54,,true,,74,110,43,43,http://localhost/foo,16,0,0
1654896401273,287,bar,200,OK,vertx 1-28,,true,,74,110,43,43,http://localhost/bar,287,0,1
1654896401370,198,bar,200,OK,vertx 1-33,,true,,74,110,44,44,http://localhost/bar,198,0,0
1654896401173,402,foo,200,OK,vertx 1-35,,true,,74,110,44,44,http://localhost/foo,402,0,1
1654896401510,72,bar,200,OK,vertx 1-52,,true,,74,110,44,44,http://localhost/bar,72,0,0
