timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1654895896580,143,foo,200,OK,vertx 1-3,,true,,74,110,7,7,http://localhost/foo,141,0,11
1654895896724,17,bar,200,OK,vertx 1-3,,true,,74,110,8,8,http://localhost/bar,17,0,0
1654895896675,114,foo,200,OK,vertx 1-6,,true,,74,110,9,9,http://localhost/foo,114,0,1
1654895896790,57,bar,200,OK,vertx 1-6,,true,,74,110,11,11,http://localhost/bar,57,0,1
1654895896797,79,foo,200,OK,vertx 1-10,,true,,74,110,12,12,http://localhost/foo,78,0,0
1654895896733,147,foo,200,OK,vertx 1-8,,true,,74,110,12,12,http://localhost/foo,147,0,1
1654895896566,326,foo,200,OK,vertx 1-1,,true,,74,110,13,13,http://localhost/foo,326,0,17
1654895896748,161,foo,200,OK,vertx 1-3,,true,,74,110,13,13,http://localhost/foo,161,0,0
1654895896857,75,foo,200,OK,vertx 1-12,,true,,74,110,14,14,http://localhost/foo,75,0,1
1654895896922,14,foo,200,OK,vertx 1-14,,true,,74,110,14,14,http://localhost/foo,14,0,1
1654895896566,373,foo,200,OK,vertx 1-2,,true,,74,110,14,14,http://localhost/foo,373,0,17
1654895896936,12,bar,200,OK,vertx 1-14,,true,,74,110,14,14,http://localhost/bar,12,0,1
1654895896705,265,foo,200,OK,vertx 1-7,,true,,74,110,15,15,http://localhost/foo,265,0,1
1654895896610,364,foo,200,OK,vertx 1-4,,true,,74,110,15,15,http://localhost/foo,364,0,0
1654895896902,79,bar,200,OK,vertx 1-1,,true,,74,110,16,16,http://localhost/bar,78,0,1
1654895896951,52,foo,200,OK,vertx 1-15,,true,,74,110,16,16,http://localhost/foo,52,0,0
1654895896643,392,foo,200,OK,vertx 1-5,,true,,74,110,17,17,http://localhost/foo,392,0,1
1654895896948,121,foo,200,OK,vertx 1-14,,true,,74,110,18,18,http://localhost/foo,121,0,0
1654895896947,129,bar,200,OK,vertx 1-2,,true,,74,110,19,19,http://localhost/bar,129,0,1
1654895897076,6,foo,200,OK,vertx 1-2,,true,,74,110,19,19,http://localhost/foo,6,0,0
1654895896970,128,bar,200,OK,vertx 1-7,,true,,74,110,19,19,http://localhost/bar,128,0,1
1654895897104,1,foo,200,OK,vertx 1-20,,true,,74,110,20,20,http://localhost/foo,1,0,0
1654895896974,132,bar,200,OK,vertx 1-4,,true,,74,110,20,20,http://localhost/bar,132,0,1
1654895897105,2,bar,200,OK,vertx 1-20,,true,,74,110,20,20,http://localhost/bar,2,0,0
1654895896981,132,foo,200,OK,vertx 1-16,,true,,74,110,20,20,http://localhost/foo,132,0,1
1654895896766,350,foo,200,OK,vertx 1-9,,true,,74,110,20,20,http://localhost/foo,350,0,1
1654895897082,39,bar,200,OK,vertx 1-2,,true,,74,110,20,20,http://localhost/bar,38,0,0
1654895897074,56,foo,200,OK,vertx 1-19,,true,,74,110,19,19,http://localhost/foo,56,0,0
1654895897036,135,bar,200,OK,vertx 1-5,,true,,74,110,21,21,http://localhost/bar,134,0,2
1654895896829,352,foo,200,OK,vertx 1-11,,true,,74,110,21,21,http://localhost/foo,352,0,1
1654895897117,69,bar,200,OK,vertx 1-9,,true,,74,110,21,21,http://localhost/bar,69,0,0
1654895897004,234,bar,200,OK,vertx 1-15,,true,,74,110,23,23,http://localhost/bar,234,0,1
1654895896848,403,foo,408,Request Timeout,vertx 1-6,,false,,70,110,24,24,http://localhost/foo,403,0,1
1654895897230,27,foo,200,OK,vertx 1-24,,true,,74,110,24,24,http://localhost/foo,26,0,1
1654895897012,245,foo,200,OK,vertx 1-17,,true,,74,110,24,24,http://localhost/foo,245,0,2
1654895897107,151,foo,200,OK,vertx 1-20,,true,,74,110,24,24,http://localhost/foo,151,0,1
1654895896888,370,foo,200,OK,vertx 1-13,,true,,74,110,24,24,http://localhost/foo,370,0,1
