timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1654895978137,154,foo,200,OK,vertx 1-1,,true,,74,110,8,8,http://localhost/foo,153,0,16
1654895978375,21,foo,200,OK,vertx 1-11,,true,,74,110,11,11,http://localhost/foo,21,0,1
1654895978188,264,foo,200,OK,vertx 1-5,,true,,74,110,13,13,http://localhost/foo,263,0,1
1654895978315,160,foo,200,OK,vertx 1-9,,true,,74,110,14,14,http://localhost/foo,159,0,2
1654895978137,386,foo,200,OK,vertx 1-2,,true,,74,110,15,15,http://localhost/foo,386,0,16
1654895978284,255,foo,200,OK,vertx 1-8,,true,,74,110,16,16,http://localhost/foo,255,0,2
1654895978137,412,foo,200,OK,vertx 1-3,,true,,74,110,16,16,http://localhost/foo,412,0,16
1654895978158,402,foo,408,Request Timeout,vertx 1-4,,false,,70,110,17,17,http://localhost/foo,402,0,1
1654895978549,22,bar,200,OK,vertx 1-3,,true,,74,110,17,17,http://localhost/bar,22,0,1
1654895978468,125,foo,200,OK,vertx 1-14,,true,,74,110,18,18,http://localhost/foo,125,0,2
1654895978498,98,foo,200,OK,vertx 1-15,,true,,74,110,18,18,http://localhost/foo,97,0,1
1654895978222,405,foo,408,Request Timeout,vertx 1-6,,false,,70,110,19,19,http://localhost/foo,405,0,2
1654895978398,235,bar,200,OK,vertx 1-11,,true,,74,110,19,19,http://localhost/bar,235,0,1
1654895978621,24,foo,200,OK,vertx 1-19,,true,,74,110,19,19,http://localhost/foo,24,0,1
1654895978292,357,bar,200,OK,vertx 1-1,,true,,74,110,19,19,http://localhost/bar,356,0,0
1654895978596,56,bar,200,OK,vertx 1-15,,true,,74,110,20,20,http://localhost/bar,56,0,0
1654895978253,405,foo,408,Request Timeout,vertx 1-7,,false,,70,110,20,20,http://localhost/foo,405,0,1
1654895978591,72,foo,200,OK,vertx 1-18,,true,,74,110,20,20,http://localhost/foo,72,0,0
1654895978437,255,foo,200,OK,vertx 1-13,,true,,74,110,21,21,http://localhost/foo,255,0,1
1654895978593,130,bar,200,OK,vertx 1-14,,true,,74,110,22,22,http://localhost/bar,130,0,1
1654895978529,195,foo,200,OK,vertx 1-16,,true,,74,110,22,22,http://localhost/foo,195,0,1
1654895978683,50,foo,200,OK,vertx 1-21,,true,,74,110,22,22,http://localhost/foo,49,0,0
1654895978577,156,foo,200,OK,vertx 1-3,,true,,74,110,22,22,http://localhost/foo,156,0,1
1654895978345,403,foo,408,Request Timeout,vertx 1-10,,false,,70,110,23,23,http://localhost/foo,403,0,1
1654895978733,19,bar,200,OK,vertx 1-3,,true,,74,110,23,23,http://localhost/bar,19,0,1
1654895978539,226,bar,200,OK,vertx 1-8,,true,,74,110,22,22,http://localhost/bar,226,0,1
1654895978645,123,bar,200,OK,vertx 1-19,,true,,74,110,22,22,http://localhost/bar,123,0,0
1654895978475,309,bar,200,OK,vertx 1-9,,true,,74,110,23,23,http://localhost/bar,309,0,1
1654895978560,235,foo,200,OK,vertx 1-17,,true,,74,110,23,23,http://localhost/foo,235,0,0
1654895978404,401,foo,200,OK,vertx 1-12,,true,,74,110,24,24,http://localhost/foo,401,0,1
1654895978768,50,foo,200,OK,vertx 1-19,,true,,74,110,24,24,http://localhost/foo,50,0,1
1654895978723,105,foo,200,OK,vertx 1-14,,true,,74,110,25,25,http://localhost/foo,105,0,0
1654895978634,207,foo,200,OK,vertx 1-11,,true,,74,110,25,25,http://localhost/foo,207,0,0
1654895978843,4,foo,200,OK,vertx 1-27,,true,,74,110,26,26,http://localhost/foo,3,0,0
1654895978453,403,bar,408,Request Timeout,vertx 1-5,,false,,70,110,26,26,http://localhost/bar,403,0,1
1654895978733,148,bar,200,OK,vertx 1-21,,true,,74,110,27,27,http://localhost/bar,148,0,0
1654895978774,122,foo,200,OK,vertx 1-24,,true,,74,110,28,28,http://localhost/foo,122,0,1
1654895978649,247,foo,200,OK,vertx 1-1,,true,,74,110,28,28,http://localhost/foo,247,0,0
