timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1654897065593,103,foo,200,OK,vertx 1-10,,true,,74,110,32,32,http://localhost/foo,101,0,22
1654897065689,7,foo,200,OK,vertx 1-31,,true,,74,110,32,32,http://localhost/foo,5,0,1
1654897065593,103,foo,200,OK,vertx 1-13,,true,,74,110,32,32,http://localhost/foo,101,0,22
1654897065593,107,foo,200,OK,vertx 1-2,,true,,74,110,33,33,http://localhost/foo,107,0,22
1654897065700,49,foo,200,OK,vertx 1-33,,true,,74,110,41,41,http://localhost/foo,49,0,0
1654897065593,164,foo,200,OK,vertx 1-12,,true,,74,110,43,43,http://localhost/foo,164,0,22
1654897065667,90,foo,200,OK,vertx 1-27,,true,,74,110,43,43,http://localhost/foo,90,0,0
1654897065744,15,foo,200,OK,vertx 1-41,,true,,74,110,43,43,http://localhost/foo,15,0,0
1654897065594,174,foo,200,OK,vertx 1-14,,true,,74,110,45,45,http://localhost/foo,174,0,21
1654897065607,170,foo,200,OK,vertx 1-16,,true,,74,110,47,47,http://localhost/foo,170,0,8
1654897065593,191,foo,200,OK,vertx 1-8,,true,,74,110,48,48,http://localhost/foo,191,0,22
1654897065594,198,foo,200,OK,vertx 1-5,,true,,74,110,50,50,http://localhost/foo,198,0,21
1654897065737,61,foo,200,OK,vertx 1-40,,true,,74,110,51,51,http://localhost/foo,61,0,1
1654897065661,142,foo,200,OK,vertx 1-26,,true,,74,110,52,52,http://localhost/foo,142,0,1
1654897065757,53,bar,200,OK,vertx 1-27,,true,,74,110,53,53,http://localhost/bar,53,0,1
1654897065804,6,bar,200,OK,vertx 1-26,,true,,74,110,53,53,http://localhost/bar,6,0,0
1654897065640,181,foo,200,OK,vertx 1-22,,true,,74,110,55,55,http://localhost/foo,181,0,0
1654897065635,194,foo,200,OK,vertx 1-21,,true,,74,110,56,56,http://localhost/foo,194,0,0
1654897065695,137,foo,200,OK,vertx 1-32,,true,,74,110,57,57,http://localhost/foo,137,0,1
1654897065786,48,foo,200,OK,vertx 1-49,,true,,74,110,57,57,http://localhost/foo,48,0,1
1654897065750,90,foo,200,OK,vertx 1-42,,true,,74,110,58,58,http://localhost/foo,90,0,0
1654897065766,88,foo,200,OK,vertx 1-45,,true,,74,110,61,61,http://localhost/foo,88,0,1
1654897065683,173,foo,200,OK,vertx 1-30,,true,,74,110,62,62,http://localhost/foo,173,0,0
1654897065612,246,foo,200,OK,vertx 1-17,,true,,74,110,62,62,http://localhost/foo,246,0,3
1654897065861,3,foo,200,OK,vertx 1-63,,true,,74,110,63,63,http://localhost/foo,3,0,0
1654897065761,107,foo,200,OK,vertx 1-44,,true,,74,110,64,64,http://localhost/foo,107,0,1
1654897065593,275,foo,200,OK,vertx 1-1,,true,,74,110,64,64,http://localhost/foo,275,0,22
1654897065829,43,bar,200,OK,vertx 1-21,,true,,74,110,65,65,http://localhost/bar,43,0,1
1654897065759,114,bar,200,OK,vertx 1-41,,true,,74,110,65,65,http://localhost/bar,114,0,0
1654897065824,50,foo,200,OK,vertx 1-56,,true,,74,110,65,65,http://localhost/foo,50,0,0
1654897065777,102,bar,200,OK,vertx 1-16,,true,,74,110,66,66,http://localhost/bar,102,0,1
1654897065710,177,foo,200,OK,vertx 1-35,,true,,74,110,67,67,http://localhost/foo,177,0,0
1654897065854,33,bar,200,OK,vertx 1-45,,true,,74,110,67,67,http://localhost/bar,33,0,0
1654897065618,284,foo,200,OK,vertx 1-18,,true,,74,110,70,70,http://localhost/foo,284,0,1
1654897065715,189,foo,200,OK,vertx 1-36,,true,,74,110,70,70,http://localhost/foo,189,0,1
1654897065818,95,foo,200,OK,vertx 1-55,,true,,74,110,72,72,http://localhost/foo,94,0,1
1654897065673,252,foo,200,OK,vertx 1-28,,true,,74,110,74,74,http://localhost/foo,252,0,0
1654897065922,4,foo,200,OK,vertx 1-74,,true,,74,110,74,74,http://localhost/foo,4,0,1
1654897065593,339,foo,200,OK,vertx 1-3,,true,,74,110,75,75,http://localhost/foo,339,0,22
1654897065856,91,foo,200,OK,vertx 1-62,,true,,74,110,78,78,http://localhost/foo,91,0,0
