timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1654899060442,176,foo,200,OK,vertx 1-3,,true,,74,110,16,16,http://localhost/foo,174,0,19
1654899060477,162,foo,200,OK,vertx 1-7,,true,,74,110,17,17,http://localhost/foo,162,0,0
1654899060442,188,foo,200,OK,vertx 1-1,,true,,74,110,17,17,http://localhost/foo,188,0,19
1654899060633,50,bar,200,OK,vertx 1-3,,true,,74,110,20,20,http://localhost/bar,50,0,0
1654899060556,138,foo,200,OK,vertx 1-12,,true,,74,110,21,21,http://localhost/foo,138,0,2
1654899060523,183,foo,200,OK,vertx 1-10,,true,,74,110,21,21,http://localhost/foo,183,0,1
1654899060454,257,foo,200,OK,vertx 1-4,,true,,74,110,22,22,http://localhost/foo,257,0,19
1654899060589,135,foo,200,OK,vertx 1-14,,true,,74,110,22,22,http://localhost/foo,135,0,1
1654899060617,126,foo,200,OK,vertx 1-16,,true,,74,110,24,24,http://localhost/foo,126,0,0
1654899060461,285,foo,200,OK,vertx 1-6,,true,,74,110,24,24,http://localhost/foo,285,0,12
1654899060663,93,foo,200,OK,vertx 1-19,,true,,74,110,25,25,http://localhost/foo,93,0,1
1654899060442,305,foo,200,OK,vertx 1-2,,true,,74,110,25,25,http://localhost/foo,305,0,19
1654899060508,252,foo,200,OK,vertx 1-9,,true,,74,110,25,25,http://localhost/foo,252,0,1
1654899060454,315,foo,200,OK,vertx 1-5,,true,,74,110,25,25,http://localhost/foo,315,0,19
1654899060756,21,foo,200,OK,vertx 1-25,,true,,74,110,26,26,http://localhost/foo,21,0,1
1654899060601,192,foo,200,OK,vertx 1-15,,true,,74,110,27,27,http://localhost/foo,192,0,1
1654899060724,74,bar,200,OK,vertx 1-14,,true,,74,110,27,27,http://localhost/bar,74,0,1
1654899060760,60,bar,200,OK,vertx 1-9,,true,,74,110,29,29,http://localhost/bar,60,0,1
1654899060649,175,foo,200,OK,vertx 1-18,,true,,74,110,29,29,http://localhost/foo,174,0,0
1654899060802,28,foo,200,OK,vertx 1-28,,true,,74,110,29,29,http://localhost/foo,27,0,1
1654899060571,259,foo,200,OK,vertx 1-13,,true,,74,110,29,29,http://localhost/foo,259,0,2
1654899060688,147,foo,200,OK,vertx 1-3,,true,,74,110,30,30,http://localhost/foo,147,0,1
1654899060824,15,bar,200,OK,vertx 1-18,,true,,74,110,30,30,http://localhost/bar,15,0,0
1654899060631,220,foo,200,OK,vertx 1-17,,true,,74,110,31,31,http://localhost/foo,220,0,1
1654899060830,23,bar,200,OK,vertx 1-28,,true,,74,110,31,31,http://localhost/bar,23,0,0
1654899060540,314,foo,200,OK,vertx 1-11,,true,,74,110,31,31,http://localhost/foo,314,0,1
1654899060742,113,foo,200,OK,vertx 1-24,,true,,74,110,31,31,http://localhost/foo,113,0,0
1654899060848,26,foo,200,OK,vertx 1-31,,true,,74,110,32,32,http://localhost/foo,25,0,0
1654899060856,29,bar,200,OK,vertx 1-24,,true,,74,110,33,33,http://localhost/bar,29,0,0
1654899060493,395,foo,200,OK,vertx 1-8,,true,,74,110,33,33,http://localhost/foo,394,0,1
1654899060747,149,bar,200,OK,vertx 1-6,,true,,74,110,34,34,http://localhost/bar,148,0,0
1654899060707,195,bar,200,OK,vertx 1-10,,true,,74,110,34,34,http://localhost/bar,195,0,0
1654899060885,18,foo,200,OK,vertx 1-24,,true,,74,110,34,34,http://localhost/foo,18,0,1
1654899060678,227,foo,200,OK,vertx 1-20,,true,,74,110,34,34,http://localhost/foo,227,0,1
1654899060853,52,foo,200,OK,vertx 1-28,,true,,74,110,34,34,http://localhost/foo,52,0,1
1654899060832,113,foo,200,OK,vertx 1-30,,true,,74,110,37,37,http://localhost/foo,113,0,1
1654899060640,309,bar,200,OK,vertx 1-7,,true,,74,110,37,37,http://localhost/bar,309,0,1
1654899060905,53,bar,200,OK,vertx 1-28,,true,,74,110,38,38,http://localhost/bar,53,0,0
1654899060756,210,bar,200,OK,vertx 1-19,,true,,74,110,37,37,http://localhost/bar,210,0,1
1654899060924,44,foo,200,OK,vertx 1-36,,true,,74,110,37,37,http://localhost/foo,44,0,0
1654899060969,10,foo,200,OK,vertx 1-39,,true,,74,110,38,38,http://localhost/foo,10,0,1
1654899060771,212,foo,200,OK,vertx 1-26,,true,,74,110,38,38,http://localhost/foo,212,0,0
1654899060945,48,bar,200,OK,vertx 1-30,,true,,74,110,39,39,http://localhost/bar,48,0,1
1654899060787,214,foo,200,OK,vertx 1-27,,true,,74,110,40,40,http://localhost/foo,214,0,1
1654899060769,239,bar,200,OK,vertx 1-5,,true,,74,110,40,40,http://localhost/bar,239,0,1
1654899060904,117,bar,200,OK,vertx 1-24,,true,,74,110,41,41,http://localhost/bar,117,0,0
1654899060905,120,bar,200,OK,vertx 1-20,,true,,74,110,40,40,http://localhost/bar,120,0,0
1654899060903,128,foo,200,OK,vertx 1-10,,true,,74,110,41,41,http://localhost/foo,128,0,0
1654899060954,80,foo,200,OK,vertx 1-38,,true,,74,110,41,41,http://localhost/foo,80,0,0
1654899060840,198,foo,200,OK,vertx 1-18,,true,,74,110,41,41,http://localhost/foo,198,0,0
1654899060940,103,foo,200,OK,vertx 1-37,,true,,74,110,41,41,http://localhost/foo,103,0,1
1654899060642,402,bar,408,Request Timeout,vertx 1-1,,false,,70,110,41,41,http://localhost/bar,402,0,1
1654899060879,167,foo,200,OK,vertx 1-33,,true,,74,110,41,41,http://localhost/foo,167,0,1
1654899060993,59,foo,200,OK,vertx 1-30,,true,,74,110,42,42,http://localhost/foo,59,0,1
1654899061034,19,bar,200,OK,vertx 1-38,,true,,74,110,42,42,http://localhost/bar,19,0,1
1654899060744,315,bar,200,OK,vertx 1-16,,true,,74,110,42,42,http://localhost/bar,315,0,0
1654899060864,207,foo,200,OK,vertx 1-32,,true,,74,110,43,43,http://localhost/foo,207,0,0
1654899060694,403,bar,408,Request Timeout,vertx 1-12,,false,,70,110,45,45,http://localhost/bar,403,0,1
1654899060694,403,foo,408,Request Timeout,vertx 1-21,,false,,70,110,45,45,http://localhost/foo,403,0,1
1654899060820,281,foo,200,OK,vertx 1-9,,true,,74,110,45,45,http://localhost/foo,281,0,0
1654899061097,6,bar,200,OK,vertx 1-21,,true,,74,110,45,45,http://localhost/bar,6,0,1
1654899060710,403,foo,408,Request Timeout,vertx 1-22,,false,,70,110,46,46,http://localhost/foo,403,0,0
1654899061046,68,bar,200,OK,vertx 1-33,,true,,74,110,46,46,http://localhost/bar,68,0,0
